year,text
1971.0,"Eine seltsame Verbindung von Konservatismus und Pragmatismus, von . und ."
1972.0,"Beide repräsentieren unverwechselbar zwei verschiedene Interpretationen des Konservatismus, und an der Wahl der Union wird man erkennen können, für welche Zukunft sie sich entscheidet."
1972.0,"Da eine, wenn nicht, die Ursache der CDUNiederlage ihr starrer sachlicher und personaler Konservatismus ist, ihre Unfähigkeit, Fortschrittsfähigkeit überzeugend zu artikulieren, und da gerade nach den Ergebnissen dieser Wahl eine Neuorientierung der CDU unerläßlich ist, wird sie auf lange Sicht, einen Politiker favorisieren müssen, der ihr wenigstens die Chance der Erneuerung eröffnet."
1973.0,Zwischen einem wiedererwachenden Konservatismus und linken Dogmen drohe die Politik zum Schaden aller weiter polarisiert zu werden.
1973.0,Der bayerische Teil der Union sucht der CDU nicht mehr unbedingt sein Rezept eines rigorosen Konservatismus einzubleuen.
1973.0,"März die Wahl, so wird sich ihr Sieg zugleich aus Fortschrittsbewußtsein, antikommunistischem Liberalismus und politischsozialem Konservatismus leicht erklären lassen."
1973.0,Durch ihn könnte der Konservatismus ein wenig von seiner abschreckenden Wirkung verlieren.
1973.0,Carstens ist Konservatismus in gewinnender Gestalt.
1974.0,"Die Integration der unruhigen Jugend um den Preis der Ausgliederung des Konservatismus Die Versöhnung der Sozialdemokraten mit dem Staat durch die Machtausübung auf Kosten der Verbitterung des halben Volkes Das schien durchaus im Bereich des Möglichen, und man kann nicht sagen, daß Heinemann diese Gefahr sogleich erkannt hätte."
1974.0,"So soll der Bürger den Staat als eine Sache betrachten, auf die man nichts kommen läßt, Demokratisierung als einen Prozeß, so wenig beliebig steigerbar wie die Zufuhr von Sauerstoff, und sich selbst als jemanden, der den Mund nicht voll nimmt  strammer Konservatismus, modisch aufgeputzt."
1975.0,Alle drei scheiterten am Konservatismus der eigenen Anhänger.
1975.0,"Da wächst ein Nachwuchs heran, vor allem in der SchülerUnion, der in manchen Ländern strammen Konservatismus predigt, fast überall aber ungeduldiger und undifferenzierter argumentiert als die jetzige Führung der Jungen Union."
1975.0,"Als charakteristische bürgerliche Werte gelten der hohe Wert von Arbeit, von Leistung die Überzeugung, daßsich Anstrengung lohnt, der Glaube an Aufstieg und Gerechtigkeit des Aufstiegs die Bejahung von Unterschieden zwischen den Menschen und ihrer Lage Bejahung des Wettbewerbs Sparsamkeit als Fähigkeit, kurzfristige Befriedigung zugunsten langfristiger zurückzustellen Respekt vor Besitz Streben nach gesellschaftlicher Anerkennung, Prestige Anerkennung der Normen von Sitte und Anstand Konservatismus, um das Erworbene zu behalten in gemäßigter Weise auch Bildungsstreben."
1976.0,"Plötzlich scheinen die Giscardianer vergessen zu haben, daß die UDR eine Partei von gestern ist, deren Konservatismus sich weder auf Liberalismus noch auf Reformen reimt."
1976.0,"Vor allem im Südwesten, wo sich liberaler Konservatismus häufig mit wohlsituiertem Mittelstand paart, warb Bahner binnen weniger Wochen über Zeitungsanzeigen  Mitstreiter, die zugleich die Partei finanzieren sollen."
1976.0,"Daß ihm die Schlappheit des Westens in Portugal mißfiel, daß er die Entspannung als Einbahnstraße des sowjetischen Imperialismus erkannte und bei Nixon weniger die Mängel der Persönlichkeit als der politischen Schauspielkunst beklagte  all dies fügt sich zu einem Denkmuster, das viele aggressive Übertreibungen des Konservatismus enthält, wenig von dessen wehmütigem Charme und gar nichts von der feinen Wiener Tradition."
1976.0,Jedenfalls kleidete Bacher den Zorn über seine Entmachtung ins Vokabular des aggressiven Konservatismus.
1976.0,Die Warnung vor dem schwedischen Modell gehört mittlerweile zum Standardrepertoire des europäischen Konservatismus und Liberalismus.
1976.0,"Bergman, der vor einigen Jahren noch hierzulande als Inbegriff schwedischer Libertinage galt, nun ein Zeuge für den Konservatismus  ganz leicht wird es nicht, diesem Gedanken zu folgen."
1976.0,"Im Orientierungsrahmen der SPD dagegen liest man Es ist der Irrtum des Konservatismus, es könne zwischen Reichen und Armen, Mächtigen und Machtlosen, Wissenden und Unwissenden wirkliche Solidarität geben."
1977.0,"Nicht einmal bei einem anderen, einem staatsmännischen Begin, zu dem jener chauvinistische Konservatismus nicht paßte, der dem wahren Begin eigen ist, hätte der amerikanische Präsident eine Chance."
1977.0,"Nach wie vor kann die FDP gar nicht sicher sein, ob es einen Bündnispartner gibt, der für die FDP in Frage kommt, also jenen modernen Konservatismus pflegt, den Genscher immer wieder der Union wünscht, und der im übrigen auch zahlenmäßig für ein Regierungsbündnis stark genug ist eine Union minus vierte Partei wäre mit der FDP zusammen zu schwach zum Regieren."
1977.0,In der Präsentation dominiert ein martialischer Konservatismus gemessen am Bayernkurier etwa wirkt der gewiß nicht immer zimperliche Vorwärts wie eine besinnliche Postille des sozialliberalen Pluralismus.
1978.0,"Er ist Schwarzseher und Glücksverheißer, für Öffnung und dagegen, für mehr Liberalität und einen gesicherten Konservatismus."
1979.0,"Fast dankbar stürzt sich Kohl auf die Stichworte, die Helmut Schmidt ihm liefert, wenn er sich vom spezifischen Konservatismus Karl Carstens abgrenzt und nach dessen politischer Eignung fragt."
1980.0,"Ihr Päckchen Konservatismus schleppen beide mit sich herum, Schmidt und Eppler."
1981.0,"Wendet man seine Sprache auf ihn selber an, so kommt man schwerlich umhin zu schließen, daß ein dimensionsloser, wandlungsfeindlicher Konservatismus sozialdemokratischer oder christdemokratischer Prägung nicht nur ein intellektuelles Schlafmittel ist, sondern zudem die Gefahr verstärkt, daß Deutschland auch in Zukunft immerfort Machtwechsel und nicht Regierungswechsel hat."
1981.0,"In einer mächtigen rhetorischen Girlande faßte der Präsident die Sache des Konservatismus zusammen So, wie wir unsere Finanzen und unsere Verteidigung neu ordnen, werden wir das Leben der ungeborenen Kinder schützen, die Manipulierung der Schulkinder durch bürokratische Utopisten beenden und dafür sorgen, daß auch in den Schulklassen die Existenz eines höheren Wesens anerkannt wird."
1981.0,"Die gesellschaftlichen Folgen des neuen, amerikanischen Konservatismus sind kaum abzusehen."
1981.0,Reagans Konservatismus ist ein Wunder des politischen Marketing.
1981.0,"Der bodenständige Konservatismus des Mittelwestens, die studierte Bescheidenheit der Farmer Iowas oder Missouris, die ihr kräftig entwickeltes Selbstbewußtsein hinter bäuerlicher Wortkargheit verstecken und erfolgreich an der Warenbörse von Chicago spekulieren, trifft Reagans Art am natürlichsten."
1981.0,"Es klingt bei ihm alles etwas heimeliger, freundlicher, aber es ist im Grunde harter Konservatismus."
1982.0,"Dams nur vordergründig überraschende Karriere verdankt sich zuerst seinem politischen, dem Zeitgeist angemessenen Konservatismus."
1982.0,Dem Konservatismus mangele es an Begründungen.
1982.0,"Niemand kann jetzt mehr sagen, das Rückgrat des Konservatismus in England seien die wohlhabenden älteren Damen."
1982.0,"Die überraschende Gewinne für die rechtskonservative Alianza Popular haben den ehemaligen FrancoMinister Fraga Iribarne nicht nur zu einem Politiker im Wartestand gemacht, das Gewicht des politischen Konservatismus ist in Spanien gefährlich weit nach rechts verschoben worden."
1983.0,"Lediglich Bilbao, wo die Nationale Volkspartei der Basken gewann, sowie Burgos als tradionelle Trutzburg des spanischen Konservatismus konnten sich dem Ansturm wiedersetzen, mit dem die Sozialisten BürgermeisterÄmter und autonome Parlamente förmlich überrollten, so die spanische Tageszeitung El Pais."
1983.0,"Ihm, der Konservatismus und Christentum in gängiger Manier in sich vereinigt, blieben die Ansprüche der jungen Christen fremd Robert Jungk löste mit freundlicher Polemik die Spannung."
1984.0,"Wenn Heidemarie WieczorekZeul, SPDEuropaAbgeordnete, postuliert Sozialismus ohne gleichzeitige Beseitigung der patriarchalischen Struktur wäre nicht emanzipatorisch und verdiente den Namen nicht wenn Christa Nickels kurz und bündig befindet Ohne die Frauen läuft bei uns gar nichts, wäre auch die von uns beanspruchte andere politische Kultur nicht durchzuhalten, so tut sich die rechte Politologin Ursula Männle schwer mit der Definition eines Konservatismus, der den Anspruch der Frauen, auch ihres eigenen, so eindeutig integriert."
1984.0,"Seine vorläufige Erkenntnis Wer die Grünen verstehen will, muß deren Konservatismus ernstnehmen."
1984.0,"Der Konservatismus der, Union definiert sich nicht wie in England oder Amerika er ist buchhalterisch und technokratisch statt grundsätzlich."
1984.0,"Sie versucht ihn dort zu übertreffen, wo er am stärksten ist im Konservatismus, der sich auf Heimatgefühle und Besitzstandsdenken gründet."
1985.0,"Der Weg von da zum aufgeklärten Konservatismus eines Lothar Späth ist jedenfalls kürzer als der zwischen SPD und Grünen, wie immer man das auch beurteilt."
1985.0,"Die von Männern beherrschte pakistanische Gesellschaft, die bei der Unabhängigkeit zumindest in den Städten noch urban und weltoffen war, trägt immer stärker die Züge eines provinziellen Konservatismus."
1985.0,"Sie profitiert davon, daß die CDUCSU nur hier und da tut, was ihre Aufgabe wäre zu definieren, worin Konservatismus hier und heute bestehen kann."
1986.0,Eine paradoxe Entwicklung Vor allem durch diese historische Reflexion hat der Bundespräsident seinem Land gedient  und ein Beispiel für gediegenen Konservatismus gegeben.
1986.0,Die beiden Hauptelemente modernen Konservatismus  Familie und Marktwirtschaft  geraten immer deutlicher in Widerspruch.
1986.0,"Mit Recht wird dem umstrittenen Führer des spanischen Konservatismus außerdem vorgeworfen, daß seine Fixierung auf ein starkes, zentralistisches Spanien jene mächtige föderalistische Bewegung unterschätzte, die sich in Baskenland und in Katalonien als eine neue nationalistische Variante herausgebildet hatte."
1986.0,"Vor allem aber hat die Wahlkampagne den Konservativen gezeigt, daß ihre Stärke nur von Francos Gnaden geliehen war den nötigen Anpassungsprozeß an einen modernen, demokratischen Konservatismus haben sie zu lange hinausgeschoben."
1987.0,Manche Höhen und Tiefen der BiedenkopfKonjunktur lassen sich mit der Entwicklung der CDU und der Lage des Konservatismus hierzulande erklären.
1987.0,"Damit demonstrierten sie einen wirtschaftspolitischen Konservatismus, der in Washington schon aus der Mode war, als die ReaganRegierung ihr Wahlversprechen von  aufgab, den Haushalt zu sanieren."
1987.0,"Es wird nämlich auch in der CDU kaum dementiert, daß sich in der FAZ ein spezifischer Konservatismus artikuliere, der sich in Regierungspolitik nicht oder nicht immer wiedererkennt."
1987.0,"Was das Buch aber vor allem interessant macht, ist der Umstand, daß darin viele der späteren Themen Haffners präludiert werden die Enttäuschung über die Weimarer Parteien der Konservatismus, das letzte von Hitler noch nicht ganz beherrschte Machtpotential Hitler, der Staats und Staatenlose, der Undeutsche und vor allem der Gedanke, daß irgendwann im letzten Jahrhundert etwas in Deutschland schiefgelaufen sein mußte  von Kaiser und Reich zu Volk und Führer."
1987.0,"Über viele wie ihn verfügt sie wahrlich nicht moderne Konservative, die skizzieren können, was ein moderner Konservatismus ist."
1987.0,"Die alten Ideologien, Liberalismus wie Konservatismus, sind pass."
1987.0,"Im übrigen Was heißt Geist Und was rechts Der Autor des Buches Untertitel Ausflüge in die Denkfabriken der Wende, RotbuchVerlag, Claus Leggewie, ein linker und unorthodoxer Kopf, meint ernsthaft, wenn es hierzulande nicht gerade eine kulturelle Hegemonie des Konservatismus gebe, so doch konservative Denkbewegungen in ziemlicher Bandbreite, die attraktiv genug seien, sie näher zu betrachten."
1987.0,"Was früher noch das Requiem auf die eigene linke Vergangenheit war, wird heute zur Operette über die Modernität des Konservatismus."
1987.0,"General Augusto pinochet chilenischer Präsident Entweder Demokratisierung oder soziale Trägheit, Stagnation und Konservatismus."
1987.0,"Zwar vermißt er in der Politik einiges, zum Beispiel, daß über den Konservatismus der Bundesrepublik und über die Ziele der Politik nicht gründlich gestritten werde, aber er sucht sich lieber sein eigenes, begrenztes Konfliktfeld."
1987.0,"Aber Gorbatschow hat in seiner Rede zur Oktoberrevolution ausführlich vor den Kräften des Konservatismus gewarnt, die keine Gelegenheit versäumen, die Umgestaltung in Mißkredit zu bringen und die Unzufriedenheit der Werktätigen zu provozieren."
1988.0,"Schmidt In den Thesen des Zentralkomitees heißt es Das Leben stellt auch eine so ernste Frage wie die Entwicklung des ökonomischen Wettbewerbs als Gegengewicht zu Monopolismus, Stagnation und Konservatismus ..."
1988.0,"Vielleicht, so meint der enttäuschte ReaganFreund, führe die dem Konservatismus innewohnende Verachtung für den Staat, wie im Falle Regan, zur Verletzung aller Diskretion, ohne die jedoch Staat und Regierung nicht funktionieren könnten."
1988.0,"Wie sollte ausgerechnet sie sich gegen ihre innerste Überzeugung zur Sachwalterin für Glasnost und Perestrojka machen Nur weil ihre Sowjettreue ihren Konservatismus noch übertrifft, hat sie sich der neuen Linie des Kreml anbequemt, dabei aber im Übereifer des allzu gelehrigen Schülers den Zeitpunkt des Umschwungs verpaßt."
1988.0,"Man dürfe sich nicht nur mit dem real existierenden Sozialismus, sondern müsse sich mit dem real existierenden Konservatismus auseinandersetzen."
1988.0,"Es ist ein Potential an Gegenkräften entstanden, das gefährlich werden kann, weil Margaret Thatchers radikales Programm für ihre dritte Amtsperiode eine Grundsatzdiskussion über die Zukunft des britischen Konservatismus ausgelöst hat, die zwangsläufig mit der noch sehr verhaltenen, gleichwohl unüberhörbaren Erörterung personeller Alternativen verknüpft ist."
1988.0,"Angesichts der schwachen politischen Alternativen zum modernen britischen Konservatismus  Labours Reformversuch ist noch im Gange, mit ungewissem Ausgang ob die Sozialliberalen sich noch einmal aufraffen können, scheint noch fraglicher  ist es aufschlußreicher, die Diskussion im bürgerlichkonservativen Lager über die Zukunft des Thatcherismus zu verfolgen."
1988.0,"In der CDU pendelten sich die Kräfteverhältnisse auch ohne ihn neu ein, die CSU erschien in den Augen der Christdemokraten nicht mehr schlicht als homogene, rückwärtsgewandte Hochburg des deutschen Konservatismus."
1988.0,"Aber was hat sich des Kanzlers Redenschreiber dabei gedacht, Theodor W. Adorno als Autorität in Kohls poetischpolitische Anmerkungen hineinzuschmuggeln Der Konservatismus Eichendorffscher Prägung, so das AdornoZitat, gebe seinen menschlichen Rang erst an seinem Gegensatz, der hereinbrechenden Barbarei zu erkennen."
1988.0,Die Engländer bringen sozusagen den Konservatismus hinein.
1988.0,"Er kann jedoch nicht recht klarmachen, was an seiner Linken links ist und worin sie sich vom modernen Konservatismus unterscheidet."
1989.0,"Karl Carstens, der Altbundespräsident, wirkte in Hambach wie eine freundliche Reminiszenz an einen Konservatismus, der noch nicht außer Rand und Band geraten ist."
1989.0,Ein Teil des Konservatismus hat sich aus seinem institutionellen und organisatorischen Verankerungen gerissen.
1989.0,"In seinem  erschienenen Buch Ende oder Wende unterschied Eppler zwischen zwei Modellen des Konservatismus  den WertKonservativen und den StrukturKonservativen Während die einen im gesellschaftlichen Wandel die überlieferten Grundwerte wahren wollen, halten die anderen an traditionellen Gehäusen fest, obwohl die Inhalte darüber verkümmern."
1989.0,"Sie gedeihen, wo in Bayern eine deftige MirsanmirStimmung und in Württemberg die schwäbische Grundannahme von der eigenen Vortrefflichkeit die Wahrheit läßt sich ja nicht ganz verheimlichen in bösartige Militanz umkippt, kurz wo der Konservatismus die Fasson verliert und zur Dispositionsmasse für rechtsradikale Führer wird."
1989.0,Mit seinem katholisch gefärbten Konservatismus paßt er in die CSU.
1989.0,"In ihren Programmen sind sie eher langweilig, auffallend eigentlich nur durch einen verklemmten, deutschtümelnden Konservatismus."
1989.0,Gestern galt es noch als die Hochburg eines modernen Konservatismus.
1990.0,"Die Krise des Konservatismus, der bisher triumphierend oder stumm zusah, ist übrigens gar nicht kleiner."
1990.0,"Aber seinem bodenständigen Konservatismus, den er aus dem Schwarzwald mitbrachte wie den Akzent, den er nicht verbirgt, diesem Konservatismus widersprachen Auffassungen wie die Heiner Geißlers von der multikulturellen Gesellschaft, zu der sich die Bundesrepublik entwickeln solle."
1990.0,Eine Regierung unter seiner Führung würde nicht zu den Rezepten des paternalistischen Konservatismus der VorThatcherÄra zurückkehren.
1991.0,"Zundels Büchlein, eine moderate Philippika gegen den Konservatismus der kleinsten Partei, trug den Titel Die Erben des Liberalismus."
1991.0,So betrachtet ist das Elend des politischen Konservatismus in Deutschland ein öffentliches Ärgernis und ein gesellschaftliches Desaster.
1992.0,"Zudem wird den Koreanern ein tiefer Konservatismus nachgesagt, gespeist aus der historischen Erfahrung von Teilung und Bruderkrieg, langer antikommunistischer Indoktrination und dem tief verinnerlichten Gefühl, daß innere Stabilität und äußere Sicherheit für Wohlstand und Fortschritt ebenso wichtig sind wie mehr Mitsprache und politische Öffnung."
1992.0,"Majors pragmatischer Konservatismus und unpathetischer Führungsstil werden dafür sorgen, daß vorhandene gesellschaftliche Spannungen eher entschärft, jedenfalls nicht vergrößert werden."
1992.0,Für ihn heißt sie Konservatismus pur.
1992.0,"Aber wie kann er diesem Eindruck wehren, wenn er zur Revolution des Mittelstandes aufruft, wenn er gar den Aufstand im Osten gegen Bürokratie und Nomenklatura als beispielhaft preist Wünscht er das Ende der Staatlichkeit und das Weiße Haus als Museum Gilt ihm die Autarkie der amerikanischen Urgemeinden als Modell für die Zukunft Seinen Konservatismus halten selbst viele seiner Glaubensgenossen für eine Flucht aus der Wirklichkeit."
1992.0,"In besseren Zeiten bliebe sein verstaubter Konservatismus, neben dem sich selbst Ronald Reagans Philosophie moderat ausnimmt, ins politische Gruselkabinett verbannt."
1992.0,"Er hat sein Kabinett drastisch umgebildet und personell Akzente gesetzt, die bereits einen neuen Konservatismus  la Major in Umrissen erkennen lassen."
1992.0,"Der Kreis schließt sich oder, besser noch, jenes Bindegewebe zwischen Rechtsextremismus und Konservatismus, in dessen Zentrum die Republikaner nisten."
1994.0,"Altmodischer Konservatismus sei ein zivilisiertes Konzept gewesen, klagt der Kolumnist Peregrine Worsthorne im erzkonservativen Sunday Telegraph, aber der vulgäre Rechtspopulismus mit deutlich faschistischen Untertönen ist es nicht."
1994.0,"Der real existierende Konservatismus hat sich über Jahrzehnte nie um den Widerspruch in jenem Glauben gescheit, man könne grenzenlosen Fortschritt haben, ohne das Bewahrenswerte zu gefährden Traditionen, Gemeinschaften, Bindungen."
1994.0,"Von Nina Grunenberg Hannover Der Osnabrücker Rudolf Seiters verkörpert in seiner Person, was sich die Mehrheit der niedersächsischen CDUAnhänger von einem Politiker am meisten wünscht traditionellen Konservatismus und ein heiteres Gemüt."
1994.0,"Der religiöse Konservatismus des Nordens findet sich daher im Süden nur in den entlegenen Provinzen, weit entfernt von der Macht."
1994.0,So ist der ökologische Konservatismus der Grünen die jüngste Spielart der vielgesichtigen konservativen Tradition.
1994.0,"Eine bewahrende, erhaltende Absicht liegt allem Konservatismus zugrunde."
1995.0,"Im übrigen, stellt der HarvardPolitologe Mickey Edwards fest, haben die Wähler im vergangenen November nicht den Konservatismus ans Herz gedrückt, sondern nur den Liberalismus zurückgewiesen."
1995.0,"Millon ist praktizierender Katholik, Vater von sechs Kindern und Autor des Buches Die Versuchung des Konservatismus mit seinen Rezepten zur Wiederbelebung der Politik."
1995.0,"Da gibt es viele neue und junge Gesichter, CollegeProfessoren darunter wie er selbst und wie sie früher nur bei der Linken zu finden waren, eine politische Generation, die sich den Stil eines aggressiven und konfrontativen Konservatismus zugelegt und die gelassene Verbindlichkeit der alten Garde abgelegt hat."
1995.0,"Selbst innerhalb der Koalition wird ihr von manchen unkritischer Konservatismus vorgeworfen sie sei eine jener braven KohlFrauen, die ein unbequemes Amt möglichst ohne Widerstand aus der Opposition bedienen sollen."
1996.0,"Was bleibt, ist der Konservatismus der Frustrierten, ist die Mutlosigkeit der Enttäuschten."
1996.0,Es war eine gesunde Mischung aus Konservatismus und Liberalismus mit gewissen Idealen und Grundwerten.
1996.0,Der christdemokratische Konservatismus ist empirisch.
1996.0,Diese Zentristen stehen in der Tradition des weltoffenen und pragmatischen Konservatismus.
1996.0,"Aber im Widerstand gegen eine Änderung des Gesetzes drückt sich ein seltsamer, ein rührender Konservatismus aus und die unbewußte Leugnung der Tatsache, daß sich die Lebensverhältnisse verändert haben."
1997.0,"Und deshalb kann Giddens mit eindrucksvollem moralischem Konservatismus und radikal, als sei sie vergessen, noch einmal die Frage aller Fragen stellen Wie wollen wir leben Welche Lebensweise wollen wir wählen unter den Bedingungen einer ausgebeuteten Natur und einer erschöpften Gesellschaft Giddens Kritik der leeren Emanzipation ist hilfreich."
1997.0,Und Riester sagt Bei aller Radikalität in der Standortdebatte erlebe ich einen ungeheueren Konservatismus bei Strukturfragen.
1997.0,"Zwei Varianten des Konservatismus, ja der deutschen Bürgerlichkeit, die sich nah und fern sind."
1997.0,"Es sieht so aus, als habe die Suche nach dem Verbindenden, die Neudefinition der politischen Mitte und des Konservatismus zu spät begonnen."
1997.0,"Walentin Falin, ehemals Botschafter der UdSSR in Bonn Überall in der Welt sind Tradition und Konservatismus stabile Faktoren."
1998.0,"Konservatismus wird so zu einer schöpferischen Aufgabe es braucht eine Partei, die zusammenbringt, was scheinbar gar nicht zusammengehört."
1999.0,"Wenn diesen Job nun Schröder übernimmt, wird die CDU in der Ära nach Kohl viel Selbstbewusstsein aufbieten müssen, um ihr Heil nicht in einem neuen, engen Konservatismus zu suchen, dem sich das bürgerliche Milieu erstmals entwunden hat."
1999.0,Und ein Schlagwort zur Vermarktung seiner Anliegen  wie Clinton es mit dem Dritten Weg geschaffen hat oder Bush mit seinem mitfühlenden Konservatismus  fehlt ihm auch.
1999.0,"Behutsam begann Portillo, einen neuen Konservatismus zu konzipieren Er propagiert Marktwirtschaft mit Herz, kombiniert mit neuer sozialer und kultureller Toleranz."
