year,text
1950.0,"Es kann einem himmelangst werden bei dem Gedanken, daß die Amerikaner diesen Bau neu durchkonstruieren wollen nach ihrem Schema, das hier keine Tragfähigkeit besitzt, und daß sie nicht bemerken, wie sie aus Gründen der demokratischen Etikette das Gespenst des Kommunismus und der Anarchie wieder heraufbeschwören."
1952.0,H. B.  Schriftstellerfehden sind nicht immer wie beiuns heute ein Zeichen für Anarchie in der Kultur.
1954.0,"Er schwächt das Leben, wenn er im Anblick der unzähligen individuellen Lebensmächte, die ihm in der Geschichte entgegentreten, ratlos oder gleichgültig wird, den Glauben an unbedingt verpflichtende Normen des Handelns überhaupt verliert und so, um mit Dilthey zu sprechen, in die Anarchie des Denkens gerät."
1954.0,"Sie hatten damals eine unmißverständliche Spitze gegen jeden, der so weit in die Anarchie des Denkens geraten war, daß er dem NSStaat ratlos gegenüberstand und an dem Lebensrecht der eigenen Innerlichkeit zweifelte."
1955.0,"Es gab zwar Ausnahmen, etwa der von einer  Idee besessene Ford, der große Bastler und göttliche Mechaniker, wie ihn seine Zeit nannte, und vielleicht auch Rockefeller, der vielgehaßte Organisator des ersten RiesenTrusts, der bei seiner Jagd nach einem allumfassenden Monopol nicht getrieben war von der Gier nach Geld, sondern nach Ordnung und Leistung, ein Mann, der die Konkurrenz mit jedem verfügbaren Mittel deswegen niederkämpfte, weil sie für ihn gleichbedeutend war mit Unordnung und Anarchie."
1957.0,Die individualistische Anarchie war ein Phänomen der Abwesenheit politischer und moralischer Zucht.
1957.0,"Uhr vom RIAS II Ordnung, wie eine Anarchie betrachtet  Prosastücke von Jean Cocteau, der am ."
1957.0,"Es steht in ihm viel Kühnes und Nachdenkliches, so etwa über die Verwandtschaft von Anarchie und Nationalismus und über eine Demokratie, die nichts anderes ist als ein giftiger Köder für die Begehrlichkeit der Abtrünnigen."
1958.0,"Mit Betonung stellte Poujade fest, daß der Feind Nr.  seiner Bewegung nun nicht mehr die ungerechte Steuerverwaltung sei, sondern die wirtschaftliche Anarchie."
1958.0,"Was meint der ja gerade durch die wirtschaftliche Anarchie hochgekommene Massenführer damit Nun, Poujades Problem ist, daß er unbedingt über seine soziale und geographische Basis hinauskommen muß bleibt er auf das kommerzielle Kleinbürgertum des Zentralmassivs beschränkt, so wird der Poujadismus ewig eine zwar lärmende, aber für das System letzten Endes doch ungefährliche Minderheit bleiben."
1959.0,"Warum hat Miller dieses Buch geschrieben Es gibt eine Stelle, auf der ein beinahe rührendes Alibi geliefert wird jene Seite nämlich, auf der Miller erzählt, wie ein anderer Schriftsteller mit Sack und Pack nach Big Sur kommt, weil er glaubt, daß Miller hier das Paradies eines heidnischen Kultes der Geschlechtlichkeit und der Anarchie vorbereiten wolle."
1961.0,"A. W., Stanleyville, Anfang Januar Über der neuen Gegenregierung im Kongo, die Anhänger Lumumbas unlängst in Stanleyville, der Hauptstadt der Provinz Orientale, ausgerufen haben, schlagen die Wellen der Anarchie und des Bankrotts zusammen."
1961.0,"In Albertville, der Stadt, die Präsident Tschombe für immer verloren hat und die seit jenem Dienstag zum Kongo gehört, hat die UN ein Exempel statuiert Sie hat gezeigt, daß sie nicht bereit ist, der Anarchie freie Bahn zu lassen."
1962.0,Vorläufig gibt es in Algerien nur eine feste Größe die Anarchie.
1962.0,Er hat die Gefahr des Wilayismus erkannt die drohende Anarchie als Folge des selbstgefälligen Machtanspruchs der einzelnen Militärs der WilayaFührer.
1962.0,"Sie sorgten dafür, daß die Nationalschuld allmählich abgebaut wurde und errichteten Schranken gegen Anarchie und Korruption  die dominierenden Gewalten Haitis von jeher und auch heute."
1962.0,"Die Japaner sind zu einem areligiösen Volk geworden, die Priester werden nicht ernst genommen, und jene, wenigen, die unter die Intellektuellen gerechnet werden können, wirken eher zersetzend  wie jener ZenPatriarch, der erklärte, Zen verbinde sich ohne weiteres mit Anarchie oder Faschismus, Kommunismus oder Demokratie, Atheismus oder Idealismus, oder der Priester Toko Kon, der sich als Verfasser anrüchiger Romane über sexuelle Ausschweifungen in buddhistischen Klöstern einen Namen gemacht hat und der unlängst Aufsehen erregte, als er seiner bäuerlichen Gemeinde einredete, die regelmäßig bei Jahresgedächtnissen zu verlesende Sutre auf Tonband aufzunehmen, statt ihn jedesmal zu bemühen."
1964.0,"In einem Land von der Ausdehnung Brasiliens, das geprägt ist von einem an Anarchie grenzenden Föderalismus, sind die Möglichkeiten der Regierung, die Kontrolle auszuüben, ziemlich gering."
1964.0,"Auf der anderen Seite die Demokratie würde zur Anarchie entarten, wenn es nicht gelingt, diese autonomen Kräfte in Selbstbesinnung und Selbstbestimmung zur Zusammenarbeit und zum Dienst am Gemeinwohl zu führen."
1964.0,"Warum Ging die Zeit des Kolonialismus zu früh zu Ende Sind die Afrikaner vielleicht doch noch nicht reif für die Unabhängigkeit Hat der Westen, als er Afrika verließ, der Anarchie und schließlich dem Kommunismus Tür und Tor geöffnet Was heute in Afrika geschieht, war nicht nur vorhersehbar, es wurde auch vorausgesagt."
1965.0,Branco darf als das kleinere Übel betrachtet werden zwischen pseudocemokretischer Anarchie und totalitärer Diktatur ganz von rechts oder ganz von links.
1965.0,"Als er das Land an den Abgrund der Anarchie brachte, stürzte ihn der von Castelo Branco geplante Staatsstreich des Militärs knapp drei Jahre später."
1965.0,"Der FDPVorsitzende Erich Mende sprach von einer politischen Außenseiterclique, die moralischer und geistiger Anarchie verfallen sei."
1965.0,Der erste Chef der chinesischen Kommunisten Tschen hat einmal in den zwanziger Jahren gesagt China hat die Wahl zwischen der Anarchie und einer aufgeklärten Diktatur.
1965.0,"Wer das China von heute sieht, muß sich fragen, ob die Wahl nicht hieße Anarchie oder totalitäre Diktatur."
1965.0,"An der Hochschule hatte  was Fröhlich als Beispiel ideologischer Sorglosigkeit hinstellte  ein Teil der Studenten unter dem Einfluß idealistischer Auffassung, besonders des Skeptizismus, Anarchie als Freiheit aufgefaßt."
1965.0,"Nicht der Mann, der den Irrweg der ZwangsKollektivierung endgültig verließ, sich zur wenn auch spannungsreichen Koexistenz mit den Andersgläubigen entschloß und  das erste große Tauwetter Osteuropas in einem Lande einleitete, in dem Liberalität schon immer leicht in Anarchie umzuschlagen drohte  wenn kein gestrenger Präzeptor Disziplin wie eine bittere Arzenei verordnete..."
1965.0,"Mende hatte Ende Mai den der FDP nahestehenden Studentenverband eine politische Außenseiterclique genannt, die moralischer und geistiger Anarchie verfallen sei und im Parteivorstand für. die Einstellung jeder Unterstützung des LSD votiert."
1965.0,"Der Leipziger Parteisekretär Fröhlich schilderte ein solches Beispiel ideologischer Diversion an der Leipziger Theaterhochschule Dort hatte ein Teil der Studenten unter dem Einfluß idealistischer Auffassungen, besonders des Skeptizismus, der zum Maß aller Dinge erklärt wurde, Anarchie als Freiheit aufgefaßt."
1966.0,"Tatsächlich hielt sich de Gaulle, von Ausnahmen abgesehen, an diese Liste, und Frankreich bestand mit ihr den Kampf gegen die Anarchie."
1966.0,"Nach der Vereidigung des neuen Kabinetts erschien in einer kongolesischen Zeitung ein Leitartikel mit der Schlagzeile Ende der Diktatur, des Despotismus, des Chaos und der Anarchie."
1966.0,"Die Zukunft ist düster eine gespaltene Armee, eine von Bürgerkrieg, Anarchie und Diktatur zerrissene Nation, eine putschsüchtige Opposition rechts, eine bewaffnete Untergrundbewegung links, bankrotte Finanzen, zunehmende Arbeitslosigkeit, eine stagnierende Industrieproduktion, und im Hintergrund eine fremde Armee."
1966.0,"Castillo kennt den furchtbaren Katalog der Anarchie, den Gil Robles am ."
1966.0,Aber es kann nicht unter der Anarchie leben.
1966.0,Heute ist Spanien eine Anarchie.
1966.0,"In der spanischen Anarchie des Jahres  war, meinem unmaßgeblichen Urteil nach, mehr schiere Freude an der Unordnung, mehr irrationaler Enthusiasmus und Spiel und Übermut, und war andererseits mehr politische Berechnung, als Castillo, seiner romantischen Geschichtsphilosophie im Stil Michelets folgend, wahrhaben will."
1966.0,"Übrigens ist die Parlamentsmehrheit damals eine linke gewesen und keine rechte und hat die Regierung diktatorische Vollmachten gehabt, von denen sie, gegen die Rechte, energisch Gebrauch machte, ohne doch der Anarchie Herr zu werden."
1966.0,Nach antidemokratischer Auffassung erzeugt der öffentliche Kampf ein Chaos des Denkens und eine Anarchie des Handelns.
1966.0,"Die Armen im Geiste, so sagt Erhard, übten fade Geistreichelei ohne Gesinnung, wüßten nicht mehr um ihren sittlichen Standort und müßten notwendig einer substanzlosen Anarchie zutreiben."
1966.0,Durch niemand und nirgends kann man in solcher Weise prinzipielle Anarchie einziehen lassen.
1966.0,Und in Anarchie wäre dann beinah auch das erste Experimentieren mit der Demokratie ausgeartet.
1966.0,"Schwer festzustellen, ob es wirklich so ist, aber wenn es so wäre, dann würde dies ja wohl die Institutionalisierung der Anarchie bedeuten."
1967.0,"Heraus aus dem Labyrinth von Kommunismus, rotem Faschismus, Bürokratie, Ungerechtigkeit, Durcheinander, Anarchie, Ausbeutung, Volksverdummung, Korruption, verkündeten die Plakate der Militärregierung."
1967.0,"Der Versuch, in einer kapitalistischen Wirtschaft zu planen, die anachronistische kapitalistische Anarchie zu beseitigen, muß im Sozialismus enden."
1967.0,"Mende, der immer wieder mit Pathos die Einheit und Geschlossenheit der Partei beschwor, tat alles, um den Fall Rubin hochzuspielen Wie will ich von unseren Freunden draußen Ordnung, Arbeitseifer und Aktionsgemeinschaft verlangen, wenn im Bundesvorstand die Anarchie auszubrechen droht Die Anerkennung der OderNeißeLinie, der einzig wirklich strittige Punkt zwischen Mende und Rubin, wurde in moralisierenden Wendungen des Kalten Krieges behandelt Wer heute bereit ist, leichtfertig über ein Fünftel deutschen Bodens zu verfügen, wird morgen gezwungen werden, ebenso mit Westberlin zu verfahren, und übermorgen mit der Bundesrepublik Deutschland."
1967.0,"Und weil sie es nicht erlauben, daß die Kommunisten uns irgendwie verstümmeln, weil die tapfere griechische Armee in den Höhlen der Anarchie Pläne für eine Revolution entdeckte, die sich gegen alle nationalen Traditionen und menschlichen Werte, gegen die Moral, die Würde und den Anstand, gegen die heilige und geheiligte Institution Griechenlands gerichtet habe, verbieten sie  ähnlich den Pekinger Kulturrevolutionären  Miniröcke und Beatlefrisuren, predigen sie die Wiedergeburt der Nation und die Verbrüderung aller Griechen."
1967.0,"Der Staat beginnt zu planen die kapitalistische Anarchie, einst Basis kommunistischer Revolutionshoffnungen, wird geordnet."
1967.0,"Wenn Mao die wirtschaftliche und administrative Anarchie abwenden wollte, so mußte er wohl oder übel zurückpflocken."
1967.0,"Die Aufgabe dieser Inter Nation Simultation lautete Können, angesichts des atomaren Patts, Rivalitäten in der Dritten Welt zu einem großen Konflikt führen Eine programmgesteuerte Rechenanlage lieferte jeder Nation für jede Spielperiode die Daten für die Entscheidungsfreiheit der Regierenden Diktatur oder Anarchie, für den Konsensus der Regierten Revolutionsgefahr oder Wahlsieg und für die außenpolitischen Mittel Kapitalexport, Nahrungsmittelbereitstellung, Waffenlieferungen."
1968.0,"Der Mai gehörte  je nachdem  der Revolution, der Anarchie, der Zerstörung, der Zukunft."
1968.0,"Als im Frühjahr dieses Jahres Mao  im Angesicht der drohenden Anarchie  die Roten Garden zurückpiff, tat er dies gewiß nicht zuletzt unter dem Druck der Militärs, die durch die inneren Unruhen die Verteidigungsbereitschaft des Landes in Frage gestellt sahen."
1968.0,"Chicago wurde nicht von den Hippies oder von schwarzen SlumBewohnern, sondern von den Vertretern der Staatsautorität an den Rand der Anarchie gebracht Diejenigen, die nicht nur nach Ansicht von George Wallace, sondern auch nach dem Willen von Richard Nixon Gesetz und Ordnung in Amerika wiederherstellen können und sollen, indem sie mehr Handlungsfreiheit erhalten, die Polizisten und ihre Vorgesetzten, scheinen längst selber Teil einer Subzivilisation von Gewalt und Kriminalität."
1968.0,"Nicht, nur Wallace und seine Anhänger suchen die Gründe für die Anarchie des Terrors außerhalb der amerikanischen Gesellschaft."
1968.0,"Die häßliche Schwester der Demokratie ist die Anarchie, dozierte ein Grieche, der seinen Platon kannte, ich war gestern in Paris,  verbrannte Autos im Quartier Latin  nein, das ist nicht unsere Vorstellung von Demokratie Wenn es überhaupt eine Ideologie der griechischen Revolution gibt, dann ist es der Antikommunismus  wobei das Wort Kommunist ein Allerweltsetikett ist, das jedem Mißliebigen angeklebt wird."
1968.0,"Man sähe sich nicht mehr der Anarchie, der Unordnung, dem unkontrollierbaren Aufbrausen gegenüber."
1968.0,"Ein Land, für das plötzlich jede Zukunft  von der totalen Anarchie bis zur wiederhergestellten oder jedenfalls kaum veränderten alten Ordnung  möglich scheint."
1968.0,"Das ist es, was man für ein deutsches Publikum nicht genug betonen kann Die einzige Macht, die Frankreich bisher vor der Anarchie bewahrt hat, sind die Gewerkschaftsverbände, vor allem der größte unter ihnen, die CGT, deren Generalsekretär Georges Sguy zugleich Mitglied des Politbüros der Kommunistischen Partei ist."
1968.0,"Welche Ordnung Angst wovor Keine Revolution, weil man fürchtet zu verlieren, was man hat keine Anarchie, weil man ein ruhiges Leben führen will sich am Bestehenden festklammern, weil alle anderen Möglichkeiten ein enormes Risiko bergen  das war natürlich all.es dabei, ohne besonders edel noch irgendwie entwürdigend zu sein."
1968.0,"Prozent von uns und   Polizisten stehen mit vielen Hunderten von Wasserwerfern gegen Sie  sehen Sie nicht, wie aussichtslos das alles ist Sie machen sich nur unbeliebt und erreichen, daß sich NPD und SED ins Fäustchen lachen, weil Ihre kleine Minderheit uns in die Anarchie treibt."
1968.0,"Das Gerede von der Partnerschaft der Generationen sei Revisionismus, der die Jugend vom revolutionären Weg abbringe und ins Lager des Trotzkismus, der Anarchie und des kleinbürgerlichen  Revoluzzertums führen wolle."
1968.0,Die Anarchie war da.
1968.0,"In München erlaubte es die Totale Anarchie nicht, auch nur Delegierte für die Konferenz zu wählen."
1969.0,Schließlich herrschen Anarchie und Revolution auch draußen Die Ziegel fallen von den Dächern.
1969.0,"Und Peter Weiss scheint ihr in der Versicherung mit eben jenem grimmigen Sarkasmus zuzustimmen, der einst Brecht in der Hauspostille bewog, die bolschewistische Armee grinsend in des Bürgers Paradeis zu führen, Chaos von Anarchie verschlingen zu lassen und ein Sodom und Gomorrha, das den Untergang verdient, auch dem Untergang zu überantworten."
1969.0,"Will man den Militärs glauben, so befand sich Ostpakistan auf dem Weg zu Anarchie und Sezession."
1969.0,"Es mag auch die Furcht vor neuer Anarchie und neuem Chaos sein, die nun, zum ersten Mal seit , General Franco veranlaßt hat, über das Land für drei Monate den Ausnahmezustand zu verhängen."
1969.0,"Wer den Konflikt um des Konfliktes, den Protest um des Protestes willen sucht, wird keine Konflikte lösen, bewirkt letzten Endes die Anarchie."
1969.0,"Es gebe Leute, die eine mechanische Rückkehr in die frühere Periode als Lösung aller Probleme empfehlen, er aber wolle zu keinem der Extreme zurückkehren, weder zur Bürokratie Novotnys, noch zur Anarchie Dubeks."
1969.0,"Unabhängigkeit und Qualität können aber nur von Journalisten praktiziert werden, die Individualisten  bis zur Grenze der Anarchie  sind."
1969.0,"Der Zauber wirkte nicht mehr, eben weil die angedrohte Krise eine künstliche war, Während bei der BarrikadenWoche in Algier , beim Putsch der Generäle , bei der beinahe völligen Anarchie  das energische, zur rechten Zeit gesprochene Wort zugleich mobilisiert und beruhigt hatte."
1969.0,"Die düsteren Voraussagen trafen nicht ein Kamerun wurde nicht kommunistisch, es erstickte nicht in Chaos und Anarchie."
1969.0,"Es hatte, , die Wahl zwischen dem starren Absolutismus und der Anarchie."
1969.0,"Keine Weltregierung, keine Anarchie der Souveränitäten, sondern verschiedene Formen der Organisation, die ineinander verschachtelt sind."
1969.0,"Alle in der Welt sollten es wissen. ofs  S. D., London, im Juni Eine Spur von Anarchie in der britischen Gewerkschaftsbewegung stellten die europäischen Zentralbankpräsidenten in ihrem von der Bank für internationalen Zahlungsausgleich soeben veröffentlichten Jahresbericht fest."
1969.0,Sie machen die Anarchie in den Fabriken der Insel mitverantwortlich für den Fehlschlag der PfundAbwertung.
1969.0,"Wilsons Hauptproblem bei der Durchsetzung der Gewerkschaftsreform besteht darin, die Anarchie zu beenden, ohne das Land in noch größere Anarchie zu stürzen."
1969.0,Alexander Dubcek vor dem ZK der KPC Die CSSR wird weder zur Bürokratie Novotnys noch zur Anarchie Dubeks zurückkehren.
1970.0,Damit wird der Anarchie vorläufig Einhalt geboten und den Parteien eine Atempause gewährt.
1970.0,"Er lehnt jegliche Form der Diktatur ab, weil Diktaturen Revolutionen und schließlich die Anarchie provozieren."
1970.0,"Ein bloßer Lokalstreit oder Symptom der Krise Italiens Seit Reggio  von einem Erdbeben getroffen wurde und diese auch vorher schon dahinsiechende, von Armut, Ausbeutung und Malaria geplagte Gegend die erste wohltätige Investitionsspritze erhielt, sagt man in dieser Stadt Wir besitzen zwei natürliche Hilfsquellen  Erdbeben und Überschwemmungen.  schien eine dritte hinzugekommen zu sein die Anarchie."
1970.0,"Gewiß wird eingeräumt, der Mann, der Schmach und Schande über jeden Antisemiten donnerte, hätte Babij Jar nie ein Denkmal verweigert der vor den großrussischen HaltdieSchnauzeNationalisten gewarnt hat, hätte nie ganze Völkerschaften deportiert der dem Führer der Menschewiki, Martow, zur Flucht verhalf und ein offizielles Begräbnis für Kropotkin, mit den schwarzen Fahnen der Anarchie, zuließ, hätte nie Schauprozesse gegen Oppositionelle organisiert."
1970.0,"Seit er im März vorigen Jahres nach dem unerwarteten Sturz des langjährigen Präsidenten Ayub Khan die Macht übernahm und das Land vor dem Abgleiten in Chaos und Anarchie bewahrte, trat er für größere Mitsprache des Volkes ein."
1970.0,Der Autor Ulrich Klug schreibt aber auch über Elektronische Datenverarbeitung im Recht wie über Struktur und Praxis der Anarchie.
1970.0,"Die DeutschlandStiftung, ein rechtskonservativer Verein gegen die sittliche und politische Anarchie, unternahm zum viertenmal das Wagnis, der Flut von Kulturpreisen auf der Linken drei Preise für Wissenschaft, Literatur und Publizistik entgegenzustellen."
1970.0,"Während ein Ehrengast triumphierend die letzte Nummer des Magazins schwenkte, in der zu lesen war, Anarchie droht von Kräften, die an der Regierung sind, diskutierten die Demonstranten vor dem Schloß über Rechtsradikalismus und Neonazismus."
1971.0,"Als der lebenslustige, trinkfreudige und im Grunde großherzige General Primo de Rivera, unter dem der so völlig anders geartete Franco weiter Karriere machte,  freiwillig ins Exil ging, verfiel die ein Jahr später ausgerufene Republik rasch in Anarchie."
1971.0,"Aber die Rebellen versäumten es, sich durch Einigkeit für die Übernahme neuer Führungs und Verwaltungsaufgaben zu qualifizieren sie verzettelten sich in Fraktionen, Kämpfe brachen aus und am Ende hätte fast die Anarchie gesiegt."
1971.0,"Wenn die internationale Anarchie verhindert werden soll, müssen zwei Prinzipien akzeptiert werden das Recht des freien Zugangs und die Verpflichtung, sich nicht mit Gewalt in innere Entwicklungsprozesse anderer Staaten einzumischen."
1971.0,Franz Josef Strauß Im Lande gibt es keine Anarchie mehr.
1972.0,"An dem Tage, als Allende den Kongreß nach Hause schickte, konstatierte der Oberste Gerichtshof des Landes einen Zustand der Anarchie in der Südprovinz Nuble, wo Landarbeiter Güter besetzt halten und Straßen blockieren."
1972.0,"Die Sänger des Protestes, der Anarchie und der Absage an das politische System Amerikas blieben ohne Echo, auch wenn sie sich noch so lautstark gebärdeten."
1972.0,"Darüber hinaus bedingt Freiheit ein gewisses Maß an Ordnung, weil Anarchie am Ende immer das Recht des Stärkeren begründet."
1972.0,"Auch eine Räteverfassung müßte, wollte sie nicht in Anarchie verfallen, auf die Beachtung ihrer eigenen Verfassungsgrundsätze, Gesetze und Verordnungen dringen."
1972.0,"Er postuliert deshalb Auch eine Räteverfassung müßte, wollte sie nicht in Anarchie verfallen, auf die Beachtung ihrer eigenen Verfassungsgrundsätze, Gesetze und Verordnungen bringen."
1973.0,"Allgemeine und freie Wahlen hat er regelmäßig jedes Jahr angekündigt, immer mit dem dehnbaren Vorbehalt, erst müßten die Ziele der Revolution erreicht, das heißt es müsse garantiert sein, daß Griechenland nicht wieder in die frühere Anarchie und Korruption zurückfalle und der Kommunismus seine Gefährlichkeit verloren habe."
1973.0,"Präzisiert und vor allem realisiert werden müßte schließlich das Wort von der Behauptung der Staatsautorität gegen die erpresserische Anarchie einzelner Gruppen ebenso wie die Erkenntnis, daß das Staatswesen ... künftig immer öfter vor der Zerreißprobe zwischen den Bedürfnissen der Allgemeinheit und den rücksichtslosen Ansprüchen von Schlüsselgruppen stehen werde."
1973.0,"Aber zugleich infiziert er Italien mit den Keimen der Anarchie, lähmt er den Mut zu heilsamen Reformen und begünstigt allerlei autoritäre Medizinmänner Sprüche klopfende Demagogen wie primitive Bombenleger, machtbesessene Taktiker wie korrupte Funktionäre."
1973.0,Aquinos Argumente sind dieselben wie die aller anderen RegimeKritiker Die Eskalation von Verbrechen und Anarchie im Sommer  sei von der MarcosClique seit langem geplant worden.
1974.0,"Aus den Wirtschafts und Sozialstrukturen läßt sich die italienische Krise weit besser erklären als aus jenen Faktoren, die traditionell als Ursache politischer Labilität gelten die Existenz einer mächtigen kommunistischen Partei, die, um der Wahrheit die Ehre zu geben, die Massen im Zaume hält, so gut wie sie eben kann eine Regierungspartei, die jetzt schon eine Generation lang an der Macht ist  und Macht korrumpiert ein Wahlsystem, das dem Proporz huldigt  und damit Koalitionsregierungen unvermeidlich macht und schließlich der lateinische Nationalcharakter, die Lust zur Anarchie und der Gruppenegoismus  Eigenschaften, die jeder demokratischen Republik das Überleben schwermachen."
1974.0,"Ministerpräsident Vasco Gonalves, auf die Bemerkung Spinolas angesprochen, Portugal steuere auf Anarchie und Chaos zu, bemerkte ebenso wie Costa Gomes nur knapp Das ist eine rein persönliche Meinung."
1974.0,"In einer Ansprache begründete der General seinen Schritt damit, daß das Land in Chaos und Anarchie verfalle und er nicht die Macht habe, dies zu verhindern."
1974.0,"Von Dietrich Strothmann Berlin, im November Nun soll der Bischof Kurt Scharf wieder an fast allem schuld sein Daran, daß sich in der Stadt die Anarchie ausbreitet, daß der Kammergerichtspräsident von Drenckmann erschossen wurde, daß in der Kirche ein Notstand ausgebrochen ist."
1974.0,"Und weil schließlich dieser Bischof zu jenen Lauen zu zählen sei, die schweigen und damit Terror und Anarchie den Weg ebnen, bestehe die heutige Not der Kirche, müsse er abtreten sonst ginge es mit der Kirche dieser Stadt wie mit unseren verseuchten Gewässern Bald kippt sie um, und dann ist sie tot."
1974.0,Peter Boenisch in Bild am Sonntag In dem herrschenden Klima der Anarchie erläßt jeder seine eigenen Gesetze.
