year,text
1947.0,Jetzt sollte in jedem Land eine revolutionäre Parteizentrale mit diktatorischer Gewalt über die Mitglieder und unbedingte Autorität über die Massen geschaffen werden sie sollte die Revolution leiten.
1947.0,Damit war die aktive revolutionäre Periode abgeschlossen.
1947.0,Bereits vor dem sechsten Weltkongreß hatte Stalin die Theorie des Sozialismus in einem Lande entwickelt und damit die Komintern als revolutionäre Institution sichtbar außer Kraft gesetzt.
1948.0,"So, wenn es im Manifest heißt Mit einem Wort, die Kommunisten unterstützen überall jede revolutionäre Bewegung gegen die bestehenden gesellschaftlichen und politischen Zustände."
1948.0,"Auch das war eine revolutionäre Tat, mit der fremde Macht abgeschüttelt, Ab eigene Freiheit proklamiert wurde."
1948.0,"Das ist wichtiger als das Feiern undgewiß nützlicher als das Streiten darum, wer und Welche Partei heute der würdigere Nachfolger der Revolutionäre von damals sei."
1948.0,"Lundby, P. C. Skovgaard, Emanuel Larsen und Vilhelm Kyhn hinüberleiten, hält den konservativen, gedämpften und intimen Charakter des Guldalders noch fest in einer Zeit, da in Mitteleuropa das Revolutionäre und Laute immer sprengender vordringt."
1948.0,"Jetzt gab es in Deutschland keine wirklich revolutionäre Kunst mehr, und der Philister triumphierte, Bis."
1948.0,"Was aber ist derweil im Bande der permanenten Revolution geschehen wird heute die revolutionäre Kunst, verboten und es setzt ein verwegenes, verwirrendes PropagandaSpiel der Worte ein Was den Bürger immer schreckte, wird plötzlich für bürgerlich erklärt."
1948.0,"Blickt man zurück auf den weiten Weg, den die Heilkunst von ihren Anfängen bis zu den heute erreichten Kenntnissen um das der Krankheiten gegangen ist, dann findet man nur wenige gleich ihm bekannte Mediziner, deren Forschungen und Weisungen das Leben ganzer Generationen erhalten halb Wieviel Jahrhunderte hatten erst vergehen müssen, in denen heute leicht heilbare Krankheiten als unheilbar galten, zu langem Siechtum oder zum Tode führten oder als unbekämpfbare Seuchen die Völker dezimierten  bis mit Paracelsus das Wirkungs und Kraftfeld neuer Erkenntnisse wirksam wurde Wie lange Zeit verstrich dann noch bis Revolutionäre wie Samuel Hahnemann in grollendem Besserwissen den Systemen der Schule entliefen und bis um die Jahrhundertwende Rudolph Virchow, Robert Koch und Paul Ehrlich die Diagnostik und Therapie neue Einsichten brachten Es besteht kein äußerer Anlaß wie die Wiedersehr seines Geburts oder Todestages, um Hufelands zu gedenken es ist vielmehr die heutige Situation des Menschen und nicht allein der Medizin, die mich die wichtigsten seiner Grundsätze in Erinnerung bringen läßt denn auch damals, als er seine Lehrtätigkeit ausübte, stand eine Generation unter den Einwirkungen eines Zusammenbruchs."
1948.0,"Doch die Säuberungsprozesse von  bis  gaben Wyschinski als Generalstaatsanwalt die Möglichkeit, seine verspätete revolutionäre Begeisterung zu entdecken, seine juristischen Studien weiter zu entwickeln und der Welt zum ersten Male das Phänomen einer unfaßbaren Selbstbeschuldigung der Angeklagten zu präsentieren."
1948.0,"Das Programm, das die unter Musso in Madiun eilig aufgerichtete revolutionäre Regierung verkündete, ist ein getreuer Abklatsch der üblichen Moskauer Verkündigungen."
1948.0,K. W.  Eine revolutionäre Situation schaffen...
1948.0,"Und so wurde, mit Hilfe stärkerer Macht, jene revolutionäre Situation in Szene gesetzt, die den Eindruck der Volksempörung gegen den gewählten Magistrat erwecken sollte."
1948.0,"Da kommt man sich ungemein radikal und ach so modern vor, wenn man sich für Arnold Schönbergs Formzertrümmerung und erste Zwölftönestücke oder für Anton von Weberns motivfragmentarische Atonalität ereifert, wenn man mit dem frühen, genialisch manche Ketten sprensenden Hindemith einseitig gegen den klassisch klaren, gereiften Meister des Tonsatzes auftrumpft  und vergißt darüber, daß seitdem all jenes aktuell war,  Jahre und mehr vergangen sind, daß Experimente und revolutionäre Entladungen ihre Zeit haben und es keinen Durchbruch in Permanenz gibt."
1948.0,"Barg es nicht die Gefahr in sich, die Einigung nur als Mittel zu hemmungslosem Machtstreben nach außen zu benutzen und eine ähnlich unvernünftige Expansionspolitik zu beginnen, wie wir sie, mit allerdings vordem undenkbar verbrecherischen Mitteln, in unserer jüngsten Vergangenheit erlebt haben Wenn wir ganz absehen von großsprecherischen nationalistischen Phrasen über die von altersher dem Deutschen Reiche gebührende Vormachtstellung und rhetorischen Ausfällen gegen die Mächte des Auslandes, welche anläßlich der schleswigholsteinischen Verwicklung von der Tribüne der Paulskirche herabgeschmettert wurdensowie von den antisemitischen Ausschreitungen der radikalen Revolutionäre, so gibt doch die fern von den Aufregungen des revolutionären Tageskampfes gefallene Äußerung eines geistig so hochstehenden Mannes wie Dahlmann zu denken, der, auf die Revolutionsjahre und ihre Fehlschlage rückblickend,  schrieb Mir bleibt immer der Eindruck, daß den Deutschen vornehmlich Macht nötig sei, weit mehr als Freiheit."
1948.0,Der revolutionäre Elan ...
1948.0,Der revolutionäre Atem geht durch fast alle Romane.
1948.0,"Die Banken Verordnung, die die Bilanzumstellang für die Banken und sonstigen Geldanstalten behandelt, trägt, eine geradezu revolutionäre Note."
1948.0,Die revolutionäre Leidenschaft des totalitären Materialismus kann nur durch eine ebenso leidenschaftliche geistige Idee auf weltweiter Basis überwunden werden.
1948.0,"Aus dem Sturm, den die literarischen Revolutionäre der zwanziger Jahre entfacht haben, läßt sich heute nur noch ein Säuseln produzieren."
1948.0,"Damit aber verloren sie die revolutionäre Stoßkraft, denn ihre zwiespältig kritische Betrachtung der verschiedenen Stadien der Entwicklung entbehrte jener ganzheitlichen Anschauung, deren der revolutionäre Geist bedarf, für den zwischen Denken und Handeln keine Trennung bestehen kann."
1948.0,"Eines ist sicher, eine revolutionäre Stoßkraft, einen messianischen Glauben hat die Demokratie nicht mehr."
1948.0,"Erneuerer, und am Rednerpult standen keine Revolutionäre."
1948.0,Sie haben die revolutionäre Methode zum Selbstzweck erhoben und ihre eigentliche Revolution ist unter ihrer totalitären Bürokratie erstickt.
1948.0,"Von nun ab hat die Aufers tehungsbotchaft als eine geheime, grundsätzlich revolutionäre, dem Erdbeben und dem Blitz vergleichbar Kunde die Weltgeschichte durchzogen."
1948.0,"Das Revolutionäre Komitee der Kuomintang bemüht sich nämlich um eine Verständigung zwischen den Nationalisten und Kommunisten und will auf diese Weise versuchen, eine Beilegung des Konflikts und eine Koalitionsregierung zustande zu bringen, an der die Kommunisten mitbeteiligt werden sollen."
1948.0,"Als bei. der ersten großen AllAsiatischen Konferenz in Delhi im März  der Vertreter der Sowjetrepublik Aserbeidschan dem Vertreter Indiens, Pandit Nehru, ein Diadem aufsetzte und ihm eine weiße Ehrenrobe umlegte, jubelten ihm die Vertreter von  asiatischen Staaten zu  denn damals war Pandit Nehru der Führer des gegen Großbritannien kämpfenden indischenVolkes, Der Vertreter von Aserbeidschan konnte wohl kaum vermuten, daß der revolutionäre Führer des indischen Freiheitskampfes ein Jahr nach der Unabhängigkeitserklärung seines Landes als indischer Staatsmann seinen Beitritt zum englischen Commonwealth erklären würde."
1948.0,"Als Krieg und Revolutionäre Unruhen mir dem Frieden von Luneville im Jahre  ihr Ende finden, zieht Zschokke sich gern ins Privatleben zurück."
1949.0,"In Innern jedoch versucht die herrschende Kongreßpartei, durch eine fortschrittliche Sozialpolitik eine revolutionäre Umformung der Gesellschaft zu verhindern."
1949.0,"Pacific  dagegen, dem man nun wieder begegnete, erwies sich erneut als sehr effektvolles Stück, dessen einstige revolutionäre Schrecken einer recht zahmen, fast spielerischen Wirkung Platz gemacht haben."
1949.0,"Immer noch rollten die Wogen der großen Säuberung durch Rußland, der paar Monate zuvor die Berühmtesten der alten Bolschewiken, Tausende der Revolutionäre und Barrikadenkämpfer von , selbst die alten Freunde Lenins zum Opfer gefallen waren."
1949.0,"Und Stalin wiederholt es ausdrücklich Korrekte revolutionäre Theorie ist niemals ein Dogma, sondern sie gewinnt Gestalt in enger Fühlung mit der praktischen Aktivität einer wahrhaften Massen und Revolutionsbewegung."
1949.0,"Andererseits verlangt die leninistische Lehre von Seiten der Arbeiterschaft den unbedingten Willen, durch revolutionäre Aktion das Ende des Kapitalismus zu beschleunigen, weil sich sonst sein Todeskampf infolge der nicht vorhersehbaren Zickzackwege der Geschichte allzusehr verlängern könnte."
1949.0,"Auch bei diesen Friedensvorschlägen der griechischen Revolutionäre fehlen einige frühere ultimative Forderungen wie jene, es müßten vor Beginn der Verhandlungen alle ausländischen Truppen das Land verlassen."
1949.0,"Man konnte noch verstehen, daß die französischen Kommunisten Schilder mit revolutionären Schlagworten und Grammophonplatten von Revolutionsliedern schickten, denn alles Revolutionäre soll ja im Sowjetreich als überholt gelten, und Antiquitäten machen Kennern eben immer Freude aber was sollten diese Kisten mit Champagner und Zigarren, diese Ladungen von Seidenstrümpfen, Stickereien, Keramik, elektrischen Bügeleisen und Kohlenschippen ja sogar neue den Staub nicht aufwirbelnde Stubenbesen, die es in Rußland gewiß in überlegener Ausführung gibt, harrten der Abreise nach Moskau."
1949.0,"Er sagte weiter, eine revolutionäre Tätigkeit rein innenpolitischer Art würde nicht als bewaffneter Angriff betrachtet werden."
1949.0,"Anders lägen die Dinge jedoch, wenn eine revolutionäre Tätigkeit in einem Mitgliedstaat vom Ausland unterstützt würde."
1949.0,"Die Prawda sekundiert in einem Leitartikel Stärkt die politische Arbeit unter den Eisenbahnern und verlangt, daß vor allen Dingen der revolutionäre Geist, die Disziplin und die Exaktheit in der Arbeitsleistung gehoben werden müssen."
1949.0,Genau wie bei der seit Generationen zumeist landlosen Bauernschaft bildeten sich auch unter den gewerblich arbeitenden Frauen Chinas nicht mehr aufzuhaltende revolutionäre Bewegungen.
1949.0,"Schwache Menschen haben oft revolutionäre Gesinnungen sie meinen, es wäre ihnen wohl, wenn sie nicht regiert würden, und fühlen nicht, daß sie weder sich noch andere regieren können."
1949.0,"Von Walter Bosshard Unbestätigte Nachrichten der Weltpresse über eine Zusammenziehung sowjetrussischer, rumänischer und bulgarischer Truppen in Bessarabien, über die Konzentrierung ungarischer Kräfte an der jugoslawischen Grenze, über einen bevorstehenden Aufstand mazedonischer Revolutionäre gegen Tito über Verhandlungen zwischen Belgrad und dem Vatikan zeigen, wie sehr der Balkan wieder ins Zentrum des Interesses rückt."
1949.0,Das revolutionäre Stadium der neuen Musik scheint abgeschlossen.
1949.0,Auf der anderen Seite versuchten Kommunismus und revolutionäre Kräfte das Chaos zu vollenden.
1949.0,"Von Matre Izard bedrängt, gibt er sogar zu, daß die Interventionsfeldzüge gegen das revolutionäre Rußland, an denen er so wacker als Henker der Proleten teilgenommen hat, viele Ruinen hinterlassen habe und daß die Sowjetbotschaft ihm heute noch hartnäckig die Erlaubnis zur Rückkehr in die Heimat verweigert."
1949.0,"Sie sind keine Revolutionäre, nicht einmal Rebellen wider die Revolution."
1949.0,"Sie können sich denken, welchen Sturm dieser revolutionäre Antrag hervorrief."
1949.0,"Das Novum in der Geschichte internationaler Konferenzen, Einzelmenschen als Teilnehmer zusammenzuführen und nicht Vertreter von Staaten, hat sich bewährt und zu einer neuartigen Gruppierung geführt Traditionalisten gegen Revolutionäre, Nationalstaatler gegen extreme Europäer  solche, die langsam, gegen solche, die schnell vorankommen wollen."
1949.0,"Aber erst die Surrealisten, Apollinaire, Eluard und Andr Breton vor allem, begriffen die unheimlich gegenwartsnahe, revolutionäre Stoßkraft seiner Ideen."
1949.0,"Er zeigte mit den Mitteln seiner rationalistischen Sophistik, daß die revolutionäre Gesellschaft, indem sie die Göttin Vernunft dekretiert, gar nichts anderes tun kann, als die Herrschaft des Menschen schlechthin aufzurichten eine Welt, in der  mit Dostojewskij zu sprechen  alles erlaubt ist."
1950.0,"Ein Beobachter sagte, daß der MinisterAusschuß der Form und dem Grundgedanken nach ein Erbe der Heiligen Allianz des vergangenen Jahrhunderts sei  jener Schöpfung Metternichs zur Verteidigung der Staaten gegen revolutionäre Entwicklungen  während die Beratende Versammlung eine Verwirklichung der Forderungen darstelle, die damals zur gleichen Zeit vom italienischen Revolutionär Mazzini erhoben wurden."
1950.0,Der revolutionäre Gedanke der Einsteinschen Gravitationstheorie ist nun darüber hinaus die Einführung der nichteuklidischen Geometrie in die Physik.
1950.0,"Unter den verschiedenen Typen der Revolutionäre, die Camus auf die ühne stellt  den finsteren Hasser, den schwärmerischen Jüngling, den von Ängsten und Unsicherheiten gepeitschten Adepten, den mechaisch Organisierenden und die zwischen Auftrag in Neigung pendelnde Frau  fehlt gerade Die Gestalt, die Revolutionen von heute erstarren läßt der Funktionär."
1950.0,"Ich verpflichte mich, streng und unentwegt die revolutionäre Disziplin einzuhalten und alle Befehle der von der Arbeiter und Bauernregierung eingesetzten Kommandeure zu befolgen, alle meine Taten und Gedanken auf das große Ziel der Befreiung der Werktätigen zu richten, im Kampf für die Sowjetunion, für die Sache des Sozialismus und der Brüderschaft der Völker weder meine Kräfte noch mein Leben zu schonen."
1950.0,"Ausgedehnte revolutionäre Bewegungen werden vom Hauptkomitee in Belgrad angeordnet  Wenn das Hauptkomitee eine Todesstrafe verhängt, hat das zuständige Gebietskomitee für die Exekution zu sorgen ..."
1950.0,"Der Leipziger Holzarbeiter kam über Gewerkschaft und VorWeltkriegsSPD nach  zum Spartakusbund, und der Enthusiasmus für das revolutionäre Beispiel Rußlands machte ihn früh Zum orthodoxen Anhänger der von Moskau aus verkündeten Weltrevolution."
1950.0,"Aber auch die revolutionärsten, der Revolutionäre, die jungen Surrealisten, bringen, gemessen an ihren Vätern Aragon und Breton, nichts, was sie als Jugendliche von den Erwachsenen schiede."
1951.0,"Li Lisan, der zweite große Gegenspieler Mao Tsetungs, oder zeitlich gesehen eigentlich sein erster, ist in den frühen dreißiger Jahren an dieser Streitfrage gescheitert er forderte damals revolutionäre Aktionen in den Städten gegen Maos Linie, der die Gewinnung der Bauern für die Sache der Revolution vertrat."
1952.0,"In einem Punkte freilich sind sie dennoch wirklich Revolutionäre sie experimentieren und operieren auf eigene Faust, im eigenen Verein, blind folgsam ihren ideologischen Instrukteuren, und fragen nicht mehr nach den Generalen."
1952.0,"Daher ist es von einer unschätzbaren Bedeutung, daß jetzt eine neue, nach Auffassung vieler Fachleute revolutionäre Methode gefunden wurde, den Wiederaufbau verbrauchter Böden, für den man mit den bisherigen Mitteln, nämlich durch Zuführung von Dünger, Kompost und Torf, Jahre und selbst Generationen braucht, in kürzester Zeit zuwege zu bringen."
1953.0,"Die Reinheit einer klaren Kontur gab jenen ersten LoosHäusern das Revolutionäre, Aufwühlende."
1953.0,"Von einem Teil der Industriegewerkschaften ist eine revolutionäre Aktion gestartet worden, die mit der Einsetzung Georg Reuters als Stellvertreter Walter Freitags im DGBBundesvorstand wohl den stärksten Ausdruck fand."
1953.0,"Während nämlich bis etwa  in Sowjetrußland das Revolutionäre auch musikalisch sich in schroffem Zukunftsstil betätigte man sehe etwa die zwar nicht gerade zwölftönerische, aber vor keiner Kakophonie zurückschreckende Lady Macbeth von Msinks, , des Spitzenkomponisten Schostakowitsch, bogen die Kulturpolitiker des Ostens seither in einer der nationalsozialistischen Lenkung erstaunlich ähnliche Richtung ein."
1953.0,"Auch hier  wie überall  entsprang die revolutionäre Tat einer denkerischen Verirrung derer, die nachher die Kosten tragen müssen."
1953.0,"Die jungen Maler unserer Tage muten dem Betrachter ganz andere Dinge zu als die damaligen Revolutionäre der Brücke, Kirchner, Heckel, SchmidtRottluff, Pechstein und Otto Müller."
1954.0,"Charles Widmers wahrhaft revolutionäre Ergebnisse lauten Die Kranken siechen nicht an ihrem Morbus in ihrem Siechenhaus, sie entwickeln sich und heilen an ihm sie gehen nicht zugrunde an ihrer Pathologie, sie gedeihen daran sie sterben auch nicht an der Krankheit, die sie Jahre, Jahrzehnte, Menschenalter mit sich herumtragen, weswegen sie meist wohl anstaltsgenössisch geworden waren und an der sie zu leiden und zu klagen hatten jahraus  jahrein, nein, eben gerade daran nicht."
1955.0,"Die revolutionäre Änderung gegenüber den althergebrachten Energiequellen beruht darauf, daß wir jetzt Energie aus den Kernen der Atome gewinnen, während bei den chemischen Reaktionen, bei der Verbrennung von Holz, Kohle und anderen Brennstoffen die Energie nur aus der Peripherie der Atome geliefert wird."
1955.0,"In diesem Bericht wurde festgestellt, daß Nicaragua für die Revolte verantwortlich sei, denn eine wesentliche Zahl der Streitkräfte der Revolutionäre sei in voller Ausrüstung über die Grenze von Nicaragua nach Costarica einmarschiert."
1955.0,Mehrere Sender in Nicaragua hätten laufend die Bevölkerung Costaridas zum Anschluß an die revolutionäre Bewegung aufgefordert.
1956.0,"Jedermann weiß, daß innerhalb der Wehrmacht revolutionäre Elemente am Werk sind, die einem gewaltsamen Umsturz nicht abgeneigt wären."
1957.0,"Die Männer, die diese Revolution machen, sind eine professionellen Revolutionäre."
1957.0,"Wir dagegen sprechen von einer Revolution, die nicht eine politische, sondern eine echte industrielle Revolution ist  eine revolutionäre Änderung der Produktionsbedingungen selbst."
1957.0,"Uhr vom NDR Fedor Stepun, der an der Münchener Universität russische Geistesgeschichte lehrt, spricht in den Gedanken zur Zeit über den konservativen Menschen und die revolutionäre Situation. ."
1957.0,"Denn das dürfte der einzige Weg sein, um Frankreich den Absturz in revolutionäre Strudel links oder rechtsextremistischer Färbung zu ersparen."
1957.0,Aber man sollte nicht gleich auf Aufsässigkeit und revolutionäre Gesinnung des Autors schließen.
1958.0,"Erst der daraus entstehende Katzenjammer würde Frankreich in jene revolutionäre Situation manövrieren, in der es sich heute, trotz der Vorgänge in Algerien und Korsika, noch nicht befindet."
1958.0,"Vielleicht, daß Kantorowicz, der ihn begreiflicherweise seit Jahren in Hunderten von Zitaten als Munition gegen die beamteten Revolutionäre verfeuerte, eines Tages das HeinrichMannBuch schreiben kann, das weder Pankow noch Bonn interessieren wird."
1959.0,"Doch liest sich das Ganze wie eine spannende Kolportage, deren Schauplatz... zufällig das revolutionäre Ungarn ist."
1959.0,"Lange Zeit waren die Sozialdemokraten in der Theorie Revolutionäre, in der Praxis aber staatsbewußte, ehrenwerte Männer."
1959.0,Eine revolutionäre Entwicklung hat eingesetzt.
1959.0,"Aber freilich wären der flammende Gerechtigkeitstrotz, die revolutionäre Erbitterung des jungen Harlan ohne diesen familiären Aspekt auch nicht recht zu begreifen."
1959.0,"Das gilt vor allem für die sektiererischbürokratische Verengung der stalinistischen Periode, in der man  höchst idealistisch  das Agitatorische vor die Erforschung der Wirklichkeit setzte, den Prinzipien des ökonomischen Subjektivismus verfiel, die Realität vergewaltigte, so daß die Welt, entpoetisiert und nicht in ihrer wahren Schlauheit erkannt sich als platt erklärbar erwies Wenn, im Kunstwerk, überhaupt Konflikte auftauchten, mußten sie sofort gelöst werden der Schriftsteller wurde zum Agitator erniedrigt wahre Gegensätze, antagonistische Tendenzen, durfte es nicht mehr geben Schwierigkeiten lagen niemals in der Sache selber, sondern waren allenfalls  ganz oberflächlich  das Werk von Spionen  kurz, die Wirklichkeit wurde nivelliert und entzaubert, und als man das endlich merkte, erfand man ein nicht minder fragwürdiges Hilfsmittel, die revolutionäre Romantik, die die Grenze zwischen objektiver Realität und subjektiver Wünschbarkeit noch mehr verwischte."
1960.0,Im Wettrennen der Großmächte um die Eroberung des Weltraums haben sich die Vereinigten Staaten eine revolutionäre deutsche Erfindung gesichert.
1960.0,"Die jungen Ärzte, Ingenieure, Lehrer kamen oft als Revolutionäre zurück."
1960.0,"Jene Männer um Türkesch, der hochfliegende Pläne von einem türkischen Reich träumt und, ähnlich wie Nasser, Sozialrevolutionären Ideen anhängt, halten offenbar eine gründliche, revolutionäre Umwandlung des Landes für notwendig und möchten nicht auf halbem Wege stehenbleiben."
1960.0,"Dabei hagelt es verblüffende Kernsätze, die auf die gängigen Vorstellungen abgestimmt sind, wie Kaiser arbeiten wie jeder andere, Revolutionäre sind für die Todesstrafe sie töten den Kaiser durch ein Attentat und so weiter."
1960.0,"Schon seit langem wurde die Frage diskutiert, ob die kommunistischen Parteien in den Ländern Asiens, Afrikas und Südamerikas konsequent auftreten und sich vor allem auf eine revolutionäre Minderheit stützen oder aber die führenden Kräfte der nationalen Befreiungsbewegung unterstützen und eng mit ihnen zusammenarbeiten sollten."
1960.0,"Doch hatte ich eigentlich beschlossen, lieber Pazifist zu werden, die Erstürmung des Bankvereins sollte meine letzte revolutionäre Tat sein  Banken, Bankdirektoren, nicht wahr, es war eine Art Ödipuskomplex."
1961.0,Demokratische Revolutionäre haben es schwer in diesem Lande.
1961.0,"Durch klassenkampfähnliche Ereignisse gedenkt er revolutionäre Kräfte im Volk zu wecken, und durch sie allmählich die eigenwilligen Intellektuellen, zögernden Kleinbürger und politisierenden Offiziere zu ersetzen."
1961.0,"Drei Voraussetzungen müssen nach ihren Erfahrungen erfüllt sein, wenn ein Umsturz Erfolg haben soll Erstens, eine schlagkräftige revolutionäre Miliz muß verfügbar sein, zweitens, die Bevölkerung muß aufgerüttelt sein und drittens bedarf es eines auslösenden Ereignisses."
1961.0,"Auch in jenen Kreisen, die den Aufständischen im Mai  zugejubelt hatten, heißt es bereits Die Revolutionäre haben ihre Revolution verraten Ihr Haß gegen die Diktatur der von den Studenten und Offizieren gestürzten Regierung beginnt in die Angst vor einem neuen Regime des Schreckens umzuschlagen."
1961.0,"Das warme war für Bloch die Befreiung des Menschen, der revolutionäre Impuls der Dialektik, der humane Antrieb, die Menschheitserlösung der Kältestrom, die Machtpolitik, die Strategie und Taktik, die Systematik und Dogmatik."
1961.0,Der revolutionäre Elan ist längst verdorrt.
1961.0,"Er ging den Weg fast aller afrikanischen Revolutionäre Verhaftung, Gefängnis, Verhandlungstisch, Ministeramt."
1961.0,"Lissabon, im Februar Der operettenhafte Überfall des Hauptmanns Galvo und seiner Revolutionäre auf das Flaggschiff der portugiesischen Handelsmarine, Santa Maria endete auf der Reede des brasilianischen Hafens von Recife mit der Rückgabe des   BRT großen Schiffes an die heimatliche Companie Coloniale de Navegacao."
1961.0,"Zur selben Stunde, da die Revolutionäre in Brasilien an Land gingen, paradierte auf der anderen Seite des Atlantiks die FalangeJugend der Militärakademie Lissabon mit Stahlhelm und Karabiner  k im Stechschritt vor den Angehörigen des einzigen Toten dieser Revolution."
1961.0,"Damals war er mit der Parole nach Washington zurückgekehrt, die chinesischen Kommunisten seien eher Agrarreformer als Revolutionäre."
1961.0,"Er denkt, wenn er von einer DeutschlandRegelung spricht, in den Kategorien eines staatspolitischen Kompromisses und vergißt dabei, daß es einen gesellschaftspolitischen Kompromiß auf die Dauer nicht geben kann, daß damit eine revolutionäre Zeitzündung in das deutsche Pulverfaß eingebaut würde."
1961.0,"So wurde jene Moskauer Deklaration unterzeichnet, bei der sich die Russen durchsetzten, aber doch, um die Chinesen zu befriedigen, großen Nachdruck auf die revolutionäre Dynamik legen mußten."
1961.0,"Eine revolutionäre Situation tritt  laut sowjetischem Lehrbuch  ein, wenn die Politik der herrschenden Kreise bankrott gemacht hat und in eine Sackgasse geraten ist, wenn in den Volksmassen die Unzufriedenheit wächst und in den Oberschichten Verwirrung herrscht."
1961.0,"Erst eine revolutionäre Situation schafft die Möglichkeit, daß die Volksbewegungen in einer demokratischen Revolution zusammenfließen."
1961.0,"Allerdings müsse gleichzeitig die revolutionäre Volksbewegung außerhalb des Parlaments gestärkt werden, um die sozialen Umwälzungen auf parlamentarischem Wege zu verwirklichen."
1961.0,"Dabei hatte ihm seine bisherige Offizierskarriere zwar Rang und Ruhm gebracht, aber keine Gelegenheit gegeben, das revolutionäre Handwerk zu erlernen."
1961.0,"Fidelismo, nicht Kommunismus, heißt die revolutionäre Parole im größten und wichtigsten lateinamerikanischen Lande ebenso wie in allen anderen."
1961.0,"Manche der asiatischen Revolutionäre hatten geglaubt, eine Regierung ohne Monarch werde billiger sein."
1961.0,"Schmidt, der im Parlament zur besseren Unterscheidung von seinen gleichnamigen Kollegen aus Gellersen und Wuppertal als SchmidtHamburg firmiert, hatte am Vormittag das neue und wahrhaft revolutionäre strategische Konzept der Sozialdemokraten dargelegt."
1961.0,"So bereiteten sie den Boden vor, auf dem Lenins revolutionäre Saat aufgehen konnte."
1961.0,Die Revolutionäre enden als Revoluzzer ...
1961.0,Wie viele seiner Kollegen wurde er dann Mitte  in eine revolutionäre Universität zur Umerziehung geschickt.
1961.0,"Von Mao bis herunter zum kleinen Parteisekretär  alle glauben sie, die einzig wirklichen, auserwählten Revolutionäre der Welt zu sein."
1962.0,"Tatsächlich können die Wilayas von sich behaupten, daß sie allein während der Jahre der Rebellion die eigentliche revolutionäre Organisation Algeriens waren."
1962.0,"Präsident Kennedy wagte sich an eine kühne Gedankenverbindung, als er beide Staaten, die USA und Mexiko, als revolutionäre Demokratien bezeichnete."
