year,text
1968.0,"Die sozialdemokratischen Perspektiven im Übergang zu den er Jahren sind von wichtigen technischen, wirtschaftlichen, gesellschaftlichen Voraussetzungen abhängig, ob man an die Automatisierung, an die unverrückbaren Relationen zwischen Produktivität und Sozialpolitik, an die Raumordnung und andere Zukunftsaufgaben ähnlicher Größe denkt."
1968.0,"Tatsächlich ist dort allerlei untergebracht, was man in einem Ressort zusammen nicht vermutet Das Ministerium ist zuständig für Sport und verfassungsrechtliche Fragen, für Kultur und für die Organisation der Verwaltung, für Raumordnung, Zivilverteidigung, Beamten und Personalrecht."
1969.0,"Bei Ministerialdirektor Göb hingegen, bisher im Innenministerium zuständig für Personal und Haushaltsangelegenheiten und treibende Kraft bei den hausinternen Organisationsreformen, ist denkbar, daß er zur Raumordnung zurückkehrt und, sollte das Wohnungsbauministerium bestehen bleiben und sich das RaumordnungsReferat wieder einverleiben, dort vom SPDMinister Lauritzen akzeptiert wird."
1969.0,"Allerdings gehen die Wasserwirtschaft, Luftreinhaltung und die Lärmbekämpfung auf das Innenministerium über, das ohnehin für die Raumordnung zuständig ist."
1969.0,Die Zuständigkeiten des Wohnungsbauministeriums hätten mit der Raumordnung im Bundesinnenministerium vereinigt werden können.
1969.0,"Raumordnung und Städteplanung hätten mit Wasserwirtschaft, Lärmbekämpfung und Luftreinhaltung gut zueinander gepaßt."
1969.0,"Die Alternative wäre gewesen, die Raumordnung, die  der frühere Wohnungsbauminister Lücke nach Ernennung zum Innenminister aus persönlichem Interesse für diesen Aufgabenbereich in sein neues Ressort mitgenommen hatte, auf das Wohnungsbauministerium zurückzuübertragen."
1970.0,"Er wird sich also nicht einen allzu großen persönlichen Anteil an der Entwicklung ausrechnen, die jetzt zu einem zehntägigen Besuch des französischen Ministers für Planwirtschaft und Raumordnung, Andr Bettencourt, geführt hat."
1970.0,"Göb, von Haus aus Jurist, Fachmann für Raumordnung und Strukturpolitik, ist in Bonn als unkonventioneller Leiter der Zentralabteilung des Bundesinnenministeriums unter Ernst Benda bekanntgeworden Weiskirch hingegen, Chefredakteur der in Augsburg erscheinenden katholischen Illustrierten Weltbild, ist für die Bonner ein unbeschriebenes Blatt."
1971.0,"Auch auf Bühlerhöhe war man darin einig, daß die Verwaltung, wenn sie ihren wachsenden Dienstleistungsaufgaben von der Verkehrsplanung über die Wohnungsbauförderung und Raumordnung bis zum Umweltschutz gerecht werden will, in Zukunft schneller, flexibler, wirksamer arbeiten muß und daß sie dabei von der Wirtschaft viel lernen kann."
1971.0,"März vorgelegt Zum erstenmal ist das Programm einer Bundesregierung in sechs Bereiche gegliedert Bildung und Forschung Soziale Sicherheit Ausbau der Mitbestimmungsrechte und Sicherung der Informationsfreiheit Verbesserung der Wirtschaftsordnung einschließlich der Vermögensstruktur Strukturpolitik und Raumordnung Reformen im staatlichen Bereich, und für jeden Bereich ist eine Analyse erstellt nach den Kategorien Ausgangslage, Zielsetzungen, Bisherige Ergebnisse, Finanzierung."
1972.0,"So nahe es vielleicht läge, ein besonderes Strukturministerium für bestimmte längerfristige Vorhaben zu bilden und so geeignet der bayrische SPDSpitzenmann von seinem Interessenkreis und seinen kommunalpolitischen Erfahrungen her dafür erscheint, so unvorstellbar ist es einstweilen, daß etwa Innenminister Genscher zugunsten jenes Ressorts auf seine zukunftsträchtigen Abteilungen Raumordnung und Umweltschutz verzichtete."
1972.0,"Er soll sich vor allem auf die Bodenrechtsreform, Raumordnung und Sanierung der Ballungsgebiete konzentrieren."
1972.0,"Die Raumordnung und Sanierung von Ballungsgebieten sind wiederum eng mit dem Umweltschutz verknüpft, auf den Innenminister Genscher nicht verzichtet, hat, und tangieren ebenso den Landschaftsschutz, der bei Josef Ertl geblieben ist."
1972.0,"Bundeskanzler Willy Brandt berief  Minister in sein Kabinett Walter Scheel Auswärtiges HansDietrich Genscher Inneres Gerhard Jahn Justiz Helmut Schmidt Finanzen Hans Friderichs Wirtschaft Josef Ertl Ernährung, Landwirtschaft und Forsten Walter Arendt Arbeit und Sozialord nung Georg Leber Verteidigung Katharina Focke Jugend, Familie und Gesundheit Lauritz Lauritzen Verkehr HansJochen Vogel Raumordnung, Bauwesen und Städtebau Egon Franke Innerdeutsche Bezie hungen Horst Ehmke Forschung und Techno logie Post und Fernmeldewesen Klaus Dohnanyi Bildung und Wis senschaft Erhard Eppler Wirtschaftliche Zusam menarbeit Egon Bahr Besondere Aufgaben Werner Maihofer Besondere Auf gaben Zu Parlamentarischen Staatssekre tären wurden ernannt Karl Ravens Bundeskanzleramt Karl Moersch Auswärtiges Hans Apel Auswärtiges Moersch und Apel sollen, nach Schaf fung der gesetzlichen Grundlagen, als Staatsminister tätig werden."
1972.0,"Gerhart Rudolf Baum Inneres Kurt Jung Inneres Alfons Bayerl Justiz Hans Hermsdorf Finanzen Konrad Porzner Finanzen Martin Grüner Wirtschaft Fritz Logemann Ernährung, Land wirtschaft und Forsten Helmut Rohde Arbeit und Sozial ordnung Karl Wilhelm Berkhan Verteidigung Heinz Westphal Jugend, Familie und Gesundheit Ernst Haar Verkehr Dieter Haack Raumordnung, Bauwe sen und Städtebau Karl Herold Innerdeutsche Bezie hungen Volker Hauff Forschung und Tech nologie Karl Fred Zander Bildung und Wis senschaft Hans Matthöfer Wirtschaftliche Zu sammenarbeit  Von Zbigniew Brzezinski Präsident Nixon hat kürzlich die Welt der siebziger Jahre als eine Welt beschrieben, in der fünf Mächte den Ton angeben, die gemeinsam ein Gleichgewicht der Kräfte bilden."
1972.0,"Die vor Reformeifer überschäumende sozialliberale Koalition produzierte Vorhaben sonder Zahl, und in einem Superamt wie dem Innenministerium, das von Verfassungsangelegenheiten über die öffentliche Sicherheit, zivile Verteidigung, Bundesgrenzschutz, Umweltschutz, Raumordnung, öffentlichen Dienst, Sport und Kultur bis hin zu Vertriebenenangelegenheiten eigentlich mehrere ausgewachsene Ressorts umfaßt, ballten sich jene Pläne zur Papierlawine."
1972.0,Er hat für den Umweltschutz zusätzliche Kompetenzen aus anderen Ressorts eingesammelt und sich lediglich die Abteilung Raumordnung für das Wohnungsbauministerium abnötigen lassen.
1972.0,"Geteilt und verändert wird auch das LauritzenSuperministerium, HansJochen Vogel wird das Ressort Wohnungsbau übernehmen, angereichert mit der Raumordnung aus dem Innenministerium und einigen Referaten des Finanzministeriums, die für Bauwesen zuständig sind  ein gut geschnittenes, funktionsgerecht organisiertes Ministerium."
1973.0,"Uhr, deklamierte im Hotel Stürzer in der Bierhütte der Landrat von GrafenauFreyung vor der Versammlung der örtlichen Mandatsträger, der Hubschrauber ansetzte zur Landung in Freyung, da sagte ich mir, da landet der Bundesminister für Raumordnung und der Vorsitzende der Partei in Bayern."
1973.0,"Das Ressort Wohnungswesen und Raumordnung verbucht zwar , Prozent mehr als , aber in absoluten Zahlen doch nur , Milliarden Mark."
1974.0,"Warschau, im September Der Bundestagsausschuß für Raumordnung, Bauwesen und Städtebau reiste nach Polen, um zu erfahren, wie man Städtebau und Denkmalspflege vereinbart."
1974.0,"Die Kabinettsliste Bundeskanzler Helmut Schmidt SPD, Vizekanzler und Auswärtige Beziehungen HansDietrich Genscher FDP, Innenminister Werner Maihofer FDP, Verteidigung Georg Leber SPD, Finanzen Hans Apel SPD, Wirtschaft Hans Friderichs FDP, Landwirtschaft Josef Ertl FDP, Innerdeutsche Beziehungen Egon Franke SPD, Arbeit und Soziales Walter Arendt SPD, Justiz HansJochen Vogel SPD, Jugend, Familie, Gesundheit Katharine Focke SPD, Raumordnung und Städtebau Karl Ravens SPD, Bildung und Wissenschaft Helmut Rohde SPD, Forschung und Technologie Hans Matthöfer SPD, Verkehr sowie Post und Fernmeldewesen Kurt Gscheidle SPD, Wirtschaftliche Zusammenarbeit Erhard Eppler SPD."
1976.0,"Und es trifft auch für den bisherigen Bundesminister für Raumordnung, Bauwesen und Städtebau zu, der zwar nicht mehr mit Rekordzahlen aus seinem Ressort aufwarten kann, aber in aller Stille viel dazu beigetragen hat, daß die sozialliberale Koalition bei einem so wichtigen und publikumswirksamen Vorhaben wie der Reform des Bodenrechts eines Sinnes geworden ist."
1981.0,"Der einstige Bundesminister für Raumordnung, Bauwesen und Städtebau ist im übrigen fast ein Symbol dafür, daß die SPD nun erneut einen Anlauf zu einer anderen Städtebau und Bodenrechtspolitik machen muß, wie sie ihn schon einmal  wagen wollte, als ihr überhaupt noch viel innenpolitische Veränderungswünsche vorschwebten."
1982.0,"Schon  war die FDPFührung nicht geneigt, auf diejenigen zu hören, die der Partei empfehlen, sich so windige, ruhmlose Bundesministerien wie Bildung oder Raumordnung anhängen zu lassen."
1982.0,"Brandt holte den erfolgreichen Münchener Oberbürgermeister  in sein Kabinett als Bundesminister für Raumordnung, Bauwesen und Städteplanung, wo er als engagierter Reformer sogar bei linken Sozialdemokraten Erstaunen hervorrief."
1985.0,"Sortiert man die Äußerungen, lassen sich drei Gruppen bilden Ob indes der Staat, gestützt auf das Verfassungsgebot der Gleichartigkeit der Lebensverhältnisse, von der Zonenrandförderung bis zur Raumordnung wirklich so viel planen, mithin so viele Daten erheben muß  das haben nicht die Statistiker zu verteidigen."
1986.0,"Grob vereinfacht Alte Ballungsgebiete verlieren, neue gewinnen, und an diesem Prozeß sind die Mittel und Unterzentren der jeweiligen Umgebung in abgemilderter Form und zeitlich verspätet beteiligt, ungeachtet der Subventionseingriffe im Namen der Raumordnung."
1986.0,"Nicht direkt ein Instrument der Raumordnung, aber vielfältig mit ihr verbunden ist der horizontale Finanzausgleich zwischen den Ländern, der nach einem Karlsruher Urteil jetzt geändert werden muß."
1987.0,"Das ihm  von Willy Brandt zugewiesene Ministerium für Raumordnung, Städtebau und Bundesbauwesen eignete sich auch nicht gerade als Startrampe zu weiteren Höhenflügen."
1987.0,"Was Landesplanung und Raumordnung bewirken, läßt sich an Rhein und Mosel sehen."
1990.0,"Minister Ortleb, einst mit Industrieprojekten, zuletzt beruflich mit Schiffbau befaßt, hat ein Auge auf Raumordnung, Baufragen, Verkehr und Post."
1990.0,"Als Zwischenstufe stellt sich Schröder erst einmal eine Reihe von Staatsverträgen oder einen Regionalverband zwischen Berlin und Brandenburg vor, um Gemeinschaftsleistungen zu organisieren und Hoheitsrechte zusammenzufassen, etwa nach dem Vorbild des Umlandverbandes FrankfurtMain, Da sollen gemeinsame Regelungen für Raumordnung, Verkehrswirtschaft, Abfallwirtschaft, Umweltschutz, Krankenhausplanung, Gewerbeansiedlung gefunden werden, und auch alle Gerichtszweige muß man nicht doppelt entwickeln, denkbar wäre zum Beispiel ein gemeinsames Oberverwaltungsgericht und ein Justizprüfungsamt."
1991.0,Bonn muß die überkomplizierten Verwaltungsverfahren  vom Recht der Raumordnung und Planfeststellung bis zur Baugenehmigung und von der Ausschreibung bis zum Auftrag  vereinfachen und verkürzen.
1995.0,"Erst in letzter Minute, nachdem der künftige Wirtschaftsminister Ringstorff die Dossiers für Raumordnung und Landesplanung an die CDU opferte, war diese bereit, auf das Kultusministerium zu verzichten."
1996.0,"Für alles hatten die Sozialdemokraten Zukunftskonzepte parat, für die Schulen, die Universitäten, den Gesundheitsbereich, die Infrastruktur, die Technologieförderung, die Raumordnung, die Sozialpolitik, das Rentenwesen."
1997.0,"Das wäre für die gesamte Region höchst problematisch, sagt Leo Artmann, Abteilungsleiter Umwelt und Raumordnung beim Leipziger Regierungspräsidium."
1997.0,"Als die Brandenburger Landtagswahl  zur Ampelkoalition führte, übernahm Platzeck, damals Bündnis , das Ministerium für Umwelt, Naturschutz und Raumordnung."
2009.0,Im Entwurf für das Raumkonzept Schweiz gestehen die Planer des Bundesamts für Raumordnung Bern bloß den Status einer Hauptstadtregion zu.
2010.0,"Die Aufgaben von Joyandet übernimmt zunächst Außenminister Bernard Kouchner, die von Blanc der Minister für den ländlichen Raum und Raumordnung, Michel Mercier."
2011.0,Ein Sprecher des BND verwies auf die Zuständigkeit des Bundesamtes für Bauwesen und Raumordnung als Bauherrn.
2011.0,"SPDParlamentsgeschäftsführer Thomas Oppermann sagte, das Bundesamt für Bauwesen und Raumordnung sei offensichtlich als Bauherr mit dem anspruchsvollen Neubauvorhaben überfordert."
2014.0,"Von  bis  war sie für Raumordnung, Bauwesen und Städtebau zuständig, von  bis  für Gesundheit."
